"userid","credate","point","pointname"
"c4b8bf07-f2b5-4d31-91c6-6ff155deb497","20221031","1000","교사부여"
"6a5ff3a6-85ef-4a77-9407-57d4c148a7ec","20221031","590","교사부여"
"f87e590b-eebd-4ee0-b10a-3e0508245d29","20221031","2000","교사부여"
"4749f228-112c-42ad-89d0-78be2c15fa8d","20221031","1000","교사부여"
"1491ea73-2d2a-4f5b-8529-66e8a56d4aef","20221031","2000","교사부여"
"fdfbf632-d9a0-4111-90cc-5884769483e5","20221031","830","교사부여"
"de5a965a-7c0d-4794-8d1c-60f09c207a89","20221031","600","교사부여"
"9a2887a7-8d67-4eef-8351-61fd14d5503b","20221031","1000","교사부여"
"c906b357-d118-40b8-bdb2-6f7dda780c01","20221031","2000","교사부여"
"7335d329-6b9c-4d0a-9617-63e80f973930","20221031","1000","교사부여"
"32662766-bf19-4529-95e9-64d2c04753b4","20221031","1000","교사부여"
"424f9468-e5b7-45b4-9d4d-47b28c8d63fa","20221031","1000","교사부여"
"3025383b-9a6e-44d2-8149-70e7c25bf9dc","20221031","1000","교사부여"
"da8efca4-2bfe-4b62-9784-6049814f9f7d","20221031","1060","교사부여"
"50081484-b45f-4dc6-bb35-73fa2718e4b3","20221031","1000","교사부여"
"c65dac5c-1904-4604-9dfd-7522d6acaf5f","20221031","1000","교사부여"
"04b0ac05-67d6-4615-94a5-702e78ffa38e","20221031","550","교사부여"
"aa2a8485-2c30-442c-b24f-6ca4614f569c","20221031","1000","교사부여"
"8242cacb-fdaf-4813-a203-7bd46e857f07","20221031","700","교사부여"
"5b1316b1-2938-4fc0-957d-5aa6ab5721fd","20221031","600","교사부여"
"091c49a0-9cdc-449a-9139-96debb63937a","20221031","730","교사부여"
"06a5cf90-b565-406a-a340-9cce86e71d1b","20221031","1000","교사부여"
"d364f9b9-209b-4ed3-b363-95e6bb66b8a8","20221031","1490","교사부여"
"d2358077-5c2d-417f-8246-97eb68aa0da1","20221031","1000","교사부여"
"24e0d4d8-4aed-40ab-8432-98f8395a559a","20221031","1000","교사부여"
"8bc6123c-3ea7-483b-b17d-988a40545d87","20221031","1000","교사부여"
"663ce923-faa5-4acd-b2dc-9a82d39e899a","20221031","1000","교사부여"
"66dea16b-eceb-444c-8457-bbce53d40fed","20221031","1000","교사부여"
"ed478643-c480-408d-891f-a618a856c97e","20221031","1000","교사부여"
"f7f0585c-a9af-4593-a461-bbafcd18b60d","20221031","1000","교사부여"
"f05cf7e5-3f40-4537-a98d-b2f256abb36e","20221031","1000","교사부여"
"49a10423-01f7-44bf-b2f9-cc1d0605b5a5","20221031","700","교사부여"
"4a105655-1b31-44f8-bc96-a9b2cdda0e8f","20221031","600","교사부여"
"659e19cc-f187-45be-87e0-dbdc62787cfc","20221031","1000","교사부여"
"fea1e5f1-d753-4398-98b5-acc069c827fd","20221031","2000","교사부여"
"9dcd96b4-4db6-4dad-a349-c6249771dd5b","20221031","1000","교사부여"
"43849708-3b4e-4170-aafa-ca35854ce921","20221031","1000","교사부여"
"5bfc2b68-23fe-4037-9f1a-dda6cad8fdff","20221031","1110","교사부여"
"24554224-e5b4-41d7-b0f5-e0fc9b093b58","20221031","1000","교사부여"
"4161a179-34da-4eb9-89bd-c66fdeccabb8","20221031","2000","교사부여"
"197c2e91-b377-48bc-a4e6-bc87928373bf","20221031","1000","교사부여"
"737f9249-c4ac-463b-a521-e48ca6f88e02","20221031","2000","교사부여"
"b509a03f-7e22-4b98-876a-cfc3acaa2a0f","20221031","1000","교사부여"
"dbc409a8-d550-45c3-ab1b-dbfaed40c213","20221031","5000","교사부여"
"9fae8ef7-813c-4cf2-bce2-cb00828cf3b2","20221031","600","교사부여"
"83ffe67c-7c42-4270-9a8e-d40b57329621","20221031","1000","교사부여"
"922f6af1-c7dd-4497-8220-fe408b32748a","20221031","1000","교사부여"
"a6e0e97d-1790-4790-87c5-f51ed8458c57","20221031","1000","교사부여"
"4148485b-4df7-40f2-9a36-c31bb2f6d810","20221031","1000","교사부여"
"0336acde-97a6-403d-95c7-fee02e9c28fb","20221031","700","교사부여"
"cfab2757-d1d8-41a7-bed8-efc7fdcce8b5","20221031","5000","교사부여"
"963b71ef-e6c5-438f-8dc2-0389e7d50fa0","20221031","1000","교사부여"
"4514781e-41f9-4c22-a875-11e8aa7c55f9","20221031","1000","교사부여"
"42c7a5ba-0261-4977-b469-089e2c7658c3","20221031","1000","교사부여"
"bbbf80b1-80dc-4fb4-8d4c-0ccbe1c4cb6a","20221031","700","교사부여"
"3254e687-60e2-48b2-8c7b-1d55aff5b2b2","20221031","1000","교사부여"
"0269c23b-79cf-49b3-9155-2c1b9e3a226d","20221031","1000","교사부여"
"d00c77c3-22fb-4182-a0c0-32be16ab9a17","20221031","1000","교사부여"
"9f615bd9-42bd-42fe-9ab2-2e8b31c78c55","20221031","1000","교사부여"
"2dcdb142-a16b-4e9b-af43-3ebf507eac9d","20221031","800","교사부여"
"09948c5e-63d1-4138-93dd-4a43735320a5","20221031","1000","교사부여"
"2a4da954-c73c-4ce2-83d7-490e17d4e136","20221031","1500","교사부여"
"ad563dba-ca47-4c55-b2f4-3becbed51d73","20221031","1000","교사부여"
"facab62f-1e3f-46e2-ae48-43b1a9941eb0","20221031","1000","교사부여"
"bdd578cd-2673-406f-8c59-46aff43f00e1","20221031","1000","교사부여"
"4aaae7ca-31b0-4876-863d-493f97230d44","20221031","5000","교사부여"
"8c98d0d8-74a3-4946-97ec-55910309eb9b","20221031","20000","교사부여"
"669c1062-2f14-437a-8d0c-50b4b36ecb60","20221031","1000","교사부여"
"4aaae7ca-31b0-4876-863d-493f97230d44","20221031","30000","교사부여"
"4aaae7ca-31b0-4876-863d-493f97230d44","20221031","15000","교사부여"
"61dfebcf-4243-46eb-9e30-5f50d38ea0aa","20221031","1000","교사부여"
"8f14eb46-e4f0-4074-b13e-6202083968e0","20221031","30000","교사부여"
"4f606ba6-4c06-444c-b646-8b3a39a116ee","20221031","1000","교사부여"
"da2f5750-8a94-44d4-b58b-889d7317cce1","20221031","1000","교사부여"
"0073b396-f618-4d9b-9519-a66dc0efb456","20221031","1000","교사부여"
"6539469b-8f3a-41c1-9684-9999bc7ab81a","20221031","1000","교사부여"
"50877101-4d1e-417b-9e2c-9f01b5e0e2e6","20221031","1000","교사부여"
"902435b0-3d73-45fa-97f0-c182326e3666","20221031","1050","교사부여"
"893cb7d9-0e0b-4c55-9e7a-cb48d722be69","20221031","1000","교사부여"
"d0e39761-43df-4139-8041-c256248e85ca","20221031","1000","교사부여"
"da14ee77-dca9-417a-82f8-db116171d2a6","20221031","1800","교사부여"
"8cb5ae86-fabb-446c-9f6e-ece881e157db","20221031","1000","교사부여"
"e9b10e16-ac02-4ef6-95dd-eef9faf07fcf","20221031","1000","교사부여"
"1289d633-0f6d-403d-9c1c-01b553699b75","20221031","1000","친구추천 회원가입"
"88c2919f-64a1-4f92-8d09-0163c8587d5d","20221031","1000","친구추천"
"947f427e-f037-4784-8163-116041f6b06e","20221031","1000","친구추천 회원가입"
"0a1db38f-6efc-49f4-97ce-4a3e665e17ea","20221031","1000","교사부여"
"407a0cb4-caa3-4f4e-a769-e8a6c4b1a554","20221031","1000","교사부여"
"58a47a35-272e-449e-96f4-09e31b2468d5","20221031","1000","친구추천 회원가입"
"74b657bf-43fe-42e8-82a8-03f7a0dccee4","20221031","1000","회원가입 추천"
"e99644a1-c5fd-481a-9a11-040e59186bf2","20221031","1000","친구추천"
"b03f1af4-951c-4724-be98-03c184483e32","20221031","1000","친구추천 회원가입"
"6519ec63-ca57-4181-9ba0-114af35d08e2","20221031","1000","친구추천 회원가입"
"b59a8537-a577-4f59-a910-01f0e8babfd9","20221031","1000","회원가입 추천"
"902655fd-f94b-459d-a55a-1699fd29e3ae","20221031","1000","친구추천 회원가입"
"fcbd4056-d4a1-4217-b541-09282c4fc618","20221031","1000","친구추천"
"64533ddb-9c82-4e5b-af22-068398f18d1a","20221031","1000","친구추천 회원가입"
"c30abc05-a9d4-43f1-988f-230544439f7b","20221031","1000","친구추천"
"d1a72c28-8517-4fff-bb69-189a67abb60f","20221031","1000","친구추천"
"2fd87c96-78ca-49cb-b44a-0c8ed7a070f8","20221031","2000","교사부여"
"c5a4a6fb-d11d-4e9d-bf51-1509c8977e45","20221031","1000","친구추천"
"7d625120-cfcd-4092-99e6-150afc652852","20221031","1000","친구추천"
"d2e19624-e77c-400e-bca3-2d683a152873","20221031","1000","친구추천"
"7ded9677-57b7-4855-a773-270b6595616f","20221031","1000","친구추천 회원가입"
"387fc921-d5d1-45de-9454-1e8a05d61140","20221031","1000","친구추천"
"655ccab4-eabb-4fd7-b445-33c69d588479","20221031","1000","친구추천 회원가입"
"3978ecd9-a023-404a-b07e-4af8bb9c05b4","20221031","1000","친구추천 회원가입"
"55f6c6a9-cae7-4c96-8432-1dd0dbf187bb","20221031","1000","회원가입 추천"
"85444ad4-5c75-4211-89fd-39cdcac5d2d9","20221031","1000","친구추천"
"219b10c5-5da2-4e8e-a29c-363cc7977141","20221031","1000","회원가입 추천"
"87cb18ec-6ff8-42bc-99a5-257fe15a24b3","20221031","1000","친구추천"
"b09c52d4-1e32-4824-9df1-352712527663","20221031","1000","친구추천"
"b09c52d4-1e32-4824-9df1-352712527663","20221031","1000","회원가입 추천"
"aadf9b94-95ff-4105-9082-2d8543c4b95f","20221031","1000","친구추천 회원가입"
"cc88a5c2-9c15-40da-883e-391af0ed188d","20221031","1000","친구추천 회원가입"
"3d33bcaa-76fb-439f-9401-46f99993e441","20221031","1000","친구추천"
"3d33bcaa-76fb-439f-9401-46f99993e441","20221031","1000","회원가입 추천"
"eef1d262-a5f4-4149-b507-15bc0448349d","20221031","1000","친구추천"
"c571e32f-1be6-42d1-9886-5f1c9fb17bb4","20221031","1000","친구추천"
"09c6ba70-772a-49b2-aca8-4f5538182669","20221031","1000","회원가입 추천"
"354e0263-69da-4938-965f-4fb01b71d30a","20221031","1000","친구추천"
"09c6ba70-772a-49b2-aca8-4f5538182669","20221031","1000","친구추천"
"7aaa7c97-9df0-4962-b046-2fe8624628b8","20221031","1000","친구추천 회원가입"
"35268cd1-fb82-4982-a7d2-573aa092c092","20221031","1000","친구추천"
"7cacf364-c89d-4a70-b3fd-64d46f359fb2","20221031","1000","친구추천"
"35268cd1-fb82-4982-a7d2-573aa092c092","20221031","1000","친구추천"
"c39c1f8e-7dea-4dc3-9756-69a30020b330","20221031","1000","친구추천"
"763e3bc5-ae40-476b-9975-5857b48505bf","20221031","1000","교사부여"
"30707755-9535-42d1-8e43-5caf470b9c6d","20221031","1000","회원가입 추천"
"982707bd-5b2c-46d2-87ec-4696f56fabb3","20221031","1000","회원가입 추천"
"22ee8970-e2d2-4874-b91f-6a2ee004ba50","20221031","1000","친구추천"
"46b8d2d3-de5e-4d74-8284-45a0d1ff3b82","20221031","1000","친구추천 회원가입"
"a85dfc64-c9af-4dd8-a52c-1e7cd15d2d66","20221031","1000","친구추천"
"81011c31-61bf-4dca-888b-3ebdc8cbf576","20221031","1000","친구추천"
"2586aae1-d6d9-4423-8457-40df3416896a","20221031","1000","회원가입 추천"
"e40e7bbc-8e6c-4ea9-9a4a-43e3ffa9f7b9","20221031","1000","친구추천"
"7017d61c-b46b-4380-bfc6-4ed66d8f40c5","20221031","1000","친구추천"
"9acc8955-da71-4aa1-855b-6a2f2de9f11c","20221031","1000","회원가입 추천"
"24846439-da0c-4965-b07e-64d3c60dd3f5","20221031","1000","회원가입 추천"
"c3e534d4-20f0-494a-af43-50d9c129ac89","20221031","1000","회원가입 추천"
"7eebcc92-ec99-4388-bd40-759fb70ca12e","20221031","1000","친구추천 회원가입"
"e6ef3575-55b3-4459-933c-629cf812df5c","20221031","1000","친구추천 회원가입"
"4ae36d8c-69d6-4c10-be3d-568ebde1f8a1","20221031","1000","친구추천"
"bf011f4f-607b-40e8-a673-72c18ca67863","20221031","1000","회원가입 추천"
"9a4e1d09-2bd4-4789-bf21-6a3ec25efe82","20221031","1000","친구추천 회원가입"
"4ae36d8c-69d6-4c10-be3d-568ebde1f8a1","20221031","1000","친구추천"
"530e5455-13e6-4afe-8d86-6ffdd7373526","20221031","1000","회원가입 추천"
"f30ee8f6-50a9-4db5-8940-70680ba08631","20221031","1000","친구추천 회원가입"
"be4dc986-91a8-46d2-82de-4f1b3c342cff","20221031","1000","친구추천"
"ae64ac5a-0cbe-4cc1-8baa-74a0c7b19012","20221031","1000","친구추천"
"56373ce6-6542-48ad-b4be-8cd2b42799b2","20221031","1000","회원가입 추천"
"7ae26e3b-df52-4333-a954-376b8e2aaf36","20221031","1000","친구추천 회원가입"
"506056d4-e98c-41cd-9275-78b463d3cc36","20221031","1000","친구추천 회원가입"
"4c6c111d-b558-425d-948e-52772ccb336a","20221031","1000","친구추천"
"ae64ac5a-0cbe-4cc1-8baa-74a0c7b19012","20221031","1000","친구추천"
"7379ac31-c742-4d74-a45f-4077f9a0673b","20221031","1000","친구추천 회원가입"
"678bbf49-4625-49d4-a35e-435f859c3652","20221031","1000","친구추천 회원가입"
"7c7da3b9-59ae-4862-8a98-871704792c40","20221031","1000","친구추천 회원가입"
"c07421f5-d1f5-4e69-b008-727572fab52e","20221031","1000","친구추천 회원가입"
"1721f312-67ba-479a-ba08-9259517ce05a","20221031","1000","교사부여"
"f446eea9-b7fc-4f8e-b054-965392739dd3","20221031","1000","교사부여"
"7be40fd2-264b-4f0d-bea0-51995a73588a","20221031","1000","교사부여"
"dbd7fcc2-ad7b-41b5-a266-8501fe8bafbc","20221031","1000","친구추천"
"cc978300-4411-4faa-b7f2-9ee8b9eb901c","20221031","1000","친구추천"
"0fe1bb3b-a3eb-44d3-9a09-77579494ad6a","20221031","1000","회원가입 추천"
"f89633df-44c4-41cc-b53c-7ca5afcba04f","20221031","1000","친구추천"
"dad03a49-6b5c-46c7-aafa-8559b9cda261","20221031","1000","회원가입 추천"
"72ffd426-eb43-4187-a704-85cc8e509849","20221031","1000","친구추천 회원가입"
"f37a2e4f-9050-43ed-b54c-52f61cdcdde6","20221031","956","교사부여"
"4d23f250-d05e-4096-9c82-9619f436c441","20221031","1000","(북클럽) 북클럽 -> 초등 전환"
"05f4402f-d42b-460c-aa29-6d748200cbd2","20221031","1000","친구추천 회원가입"
"22ee8970-e2d2-4874-b91f-6a2ee004ba50","20221031","1000","회원가입 추천"
"0ac34787-d03e-4b3e-800a-ac56e8f7a976","20221031","1000","친구추천 회원가입"
"54db18e8-1c5a-4221-a14d-b04daa7953a6","20221031","1200","(북클럽) 북클럽 -> 초등 전환"
"091c49a0-9cdc-449a-9139-96debb63937a","20221031","1000","친구추천 회원가입"
"f01c2e25-b1a2-41c5-b0a6-96f9c507d12a","20221031","1000","친구추천"
"822a6a7f-8882-4ce5-97d8-6e29afd5b0aa","20221031","1000","교사부여"
"30707755-9535-42d1-8e43-5caf470b9c6d","20221031","1000","친구추천"
"c8960d9e-9bad-4723-8133-846a64bccf7c","20221031","1000","친구추천 회원가입"
"96b63f9e-9a23-49f2-8b21-6f71cd0a3577","20221031","1000","회원가입 추천"
"cc94cdb0-659b-4ac2-b8ba-b741b7b04946","20221031","1000","회원가입 추천"
"f66c4e0e-58d2-4668-a20a-b06c305914fd","20221031","1000","친구추천"
"7fbcfa93-74ef-4599-9b48-9eabbfe05bf7","20221031","1000","친구추천 회원가입"
"c685a3d7-58ff-4b55-97ba-5b398d352c60","20221031","2000","교사부여"
"ed81b1aa-dbaa-47b6-8d17-a091de04ab2e","20221031","1000","친구추천"
"4c883de5-b461-40d7-8f8f-8fc1849dba79","20221031","1000","친구추천"
"9a2d4ff9-4ef8-48e1-8e4e-8f053c2b0475","20221031","900","교사부여"
"e66de9d4-e545-461b-b315-a3335b2e066e","20221031","1000","친구추천"
"a07acdb4-7ab4-400a-88d5-88e34726d466","20221031","1000","친구추천"
"c680b029-454e-4f25-b3c3-754114c71b17","20221031","1000","친구추천 회원가입"
"f89633df-44c4-41cc-b53c-7ca5afcba04f","20221031","1000","친구추천"
"a07acdb4-7ab4-400a-88d5-88e34726d466","20221031","1000","회원가입 추천"
"0e5dd126-5d91-4bb7-8247-9a8533b27b88","20221031","1000","친구추천 회원가입"
"48604dcf-01e9-4e9f-a7b8-acaaeee3b057","20221031","1000","회원가입 추천"
"7742857c-29f5-4189-b20b-6fe61ce0f621","20221031","1000","친구추천"
"95dc9d67-f922-4fb1-a2c2-94bbd2036304","20221031","1000","친구추천 회원가입"
"bde480f3-56ed-47e6-b013-c7d7344b6a14","20221031","1000","친구추천 회원가입"
"a1111dec-f4a5-4496-bd23-a0ae570910b0","20221031","1000","친구추천 회원가입"
"3e07534b-38b6-4844-8e04-8cc228950cd7","20221031","1000","친구추천 회원가입"
"5b3ddc7a-627d-41ff-944e-d355bbf133d7","20221031","1000","친구추천"
"6297da33-939a-4c45-90c0-b2bb0aefdb37","20221031","1273","(북클럽) 북클럽 -> 초등 전환"
"2a2bf591-1291-4f23-9187-b20160518029","20221031","1000","회원가입 추천"
"0258b6b5-d5d7-4cae-9118-91f5c33ea936","20221031","1000","회원가입 추천"
"c6860c74-203f-402d-a1df-d776f5d766bf","20221031","1000","친구추천"
"9ee68e16-1593-4d08-9440-b7926e38ff4e","20221031","1000","회원가입 추천"
"df230d0e-495c-4a48-a082-6d34663baf17","20221031","1000","교사부여"
"3d016b62-4098-49dd-953b-9bd37cbc5b9d","20221031","1000","친구추천 회원가입"
"03494f4b-ede3-41db-978b-abba7c22e818","20221031","1000","회원가입 추천"
"eeb23a6e-3e25-4703-a872-62764ae43355","20221031","1000","교사부여"
"2996f289-9c65-430b-803b-7ea5e00167a9","20221031","1000","교사부여"
"c43abd65-f2df-4fde-b421-a36fefa75258","20221031","1000","친구추천 회원가입"
"f2c662fd-908c-423c-8e5c-b67dbd330b54","20221031","1000","친구추천"
"15b314f9-ac6a-44b8-911e-c5e108dddc2d","20221031","1000","회원가입 추천"
"cfc94489-60eb-4680-82d4-d485b44ee9c9","20221031","2000","(북클럽) 북클럽 -> 초등 전환"
"29656530-4b06-4be2-b356-b30400311a74","20221031","1000","친구추천"
"48604dcf-01e9-4e9f-a7b8-acaaeee3b057","20221031","1000","회원가입 추천"
"872baac0-30fb-4857-bdfe-a39a405e5eaa","20221031","1000","친구추천 회원가입"
"63f2f87f-1c9e-4b23-9278-c5631ae340c8","20221031","1000","친구추천 회원가입"
"f6d2d0ab-f30b-44c0-b4e9-e94919e7c715","20221031","1000","친구추천 회원가입"
"bcd719e7-7ff2-4d91-b32d-dec19bd4bb8d","20221031","1000","회원가입 추천"
"99bedf58-383b-49a9-94ea-b53fd416a35b","20221031","1000","친구추천"
"3d1626c7-29ba-4205-aa7e-d8b5af7d6291","20221031","1000","친구추천"
"94ba8836-be32-451e-bdf2-b0542ca66690","20221031","1000","교사부여"
"56373ce6-6542-48ad-b4be-8cd2b42799b2","20221031","1000","친구추천"
"47da13dd-a20a-49cf-9d2a-a79f8b004aaf","20221031","1000","교사부여"
"85511a43-6376-4c97-ab13-ab063d3c8434","20221031","1000","친구추천"
"7a8f1f0a-3385-4f16-ad3a-abbbcd5062d9","20221031","1000","친구추천 회원가입"
"31a0c7bf-e033-41d5-afb9-d6641d504852","20221031","1000","친구추천 회원가입"
"8340c810-a163-41a7-b12d-cf8d8fda2484","20221031","1000","친구추천 회원가입"
"29656530-4b06-4be2-b356-b30400311a74","20221031","1000","회원가입 추천"
"fb0e0c25-1079-4b2d-8b22-bf86458f7f8d","20221031","1000","친구추천 회원가입"
"108c1b2e-ccfd-4337-b89c-bf387f311f5a","20221031","1000","회원가입 추천"
"dd5d6051-dcbd-4918-8f83-f3bd69f3848c","20221031","1000","친구추천 회원가입"
"ae56c775-0a23-45eb-b19b-bf9da1bb55d8","20221031","1000","회원가입 추천"
"6d306996-ce96-496a-b53c-e26158bf9fec","20221031","1000","친구추천 회원가입"
"4f1b3b60-7d8d-4fac-aa82-c5e48b49967a","20221031","1000","회원가입 추천"
"3798af24-ad7c-414f-8fbc-b86224cfe2a6","20221031","1000","친구추천 회원가입"
"9133a09b-2a2a-47ca-8ce4-d96e5a378df2","20221031","1000","친구추천"
"7f120baa-8073-4d16-abf1-dd2866dad7c0","20221031","1000","친구추천 회원가입"
"ef43c088-e706-46c2-970b-d0c73361e06d","20221031","1000","친구추천 회원가입"
"761dd09a-fa47-4776-936a-d7ebb318e7eb","20221031","1000","회원가입 추천"
"fbff50d3-cf1c-41dd-b426-d9e07afcc246","20221031","1000","교사부여"
"d765043b-7661-4766-b770-d61b6fc56e5d","20221031","1000","친구추천"
"43fd4cd9-8ee7-4f68-a23e-e3e4f6164128","20221031","1000","친구추천"
"123207c9-39bd-492c-ac79-f2ba43d5da48","20221031","1000","친구추천 회원가입"
"718709b3-83a9-451e-8bc4-eff302790bb8","20221031","1000","친구추천"
"e7897a91-0d4d-4d43-bc40-7ae91f999ce0","20221031","30000","교사부여"
"d27374e1-b7bd-4f64-8448-e2dcae870659","20221031","1000","친구추천 회원가입"
"d596f640-7e07-4a94-ad9f-5ef611a276ef","20221031","1000","교사부여"
"99a59b2a-c484-4096-9903-f026f23caaa9","20221031","5000","교사부여"
"718709b3-83a9-451e-8bc4-eff302790bb8","20221031","1000","친구추천"
"f8c8218b-8ca0-4c37-a450-c401ea6d3617","20221031","1000","친구추천 회원가입"
"5996228f-77a3-4e95-ba88-f94c000a00d6","20221031","1000","회원가입 추천"
"0307b518-d40d-40ce-a5ea-fc6933fac613","20221031","1000","회원가입 추천"
"8ef0ae64-e82c-42f3-aebb-edb731ce70ad","20221031","1000","회원가입 추천"
"8ae5404a-58e8-41d0-aa3e-fd392c9a4269","20221031","1000","친구추천"
"d6dcba8f-0ac1-4af4-9c72-d60b79f00730","20221031","1005","(북클럽) 북클럽 -> 초등 전환"
"35dff791-125e-4c6a-a596-d9f3e1e5893c","20221031","1000","친구추천"
"087a4897-4e1b-435a-a017-fb7797bf90cf","20221031","1000","친구추천 회원가입"
"1afd89b1-9106-4e45-ae08-e6904b492f2e","20221031","1000","친구추천 회원가입"
"74f6dc57-7fed-4a5d-8560-e8dc8ddfa87c","20221031","1000","친구추천 회원가입"
"25782f8c-f7b7-41d2-8575-8136c035bfc3","20221031","1000","교사부여"
"4d779f5b-a046-4fc8-b91e-f86a699babed","20221031","1000","친구추천 회원가입"
"5996228f-77a3-4e95-ba88-f94c000a00d6","20221031","1000","친구추천"
"50930bb0-b7ba-471f-8d9d-81c633681c0d","20221031","1000","교사부여"
"41eaa168-d4da-4127-8573-aa9eb257f858","20221031","1000","교사부여"
"e5e1a9a5-6fdf-43be-8dda-ac31da9384d6","20221031","1000","교사부여"
"c93e1dee-7052-4837-9ece-97434a8b4474","20221031","1000","교사부여"
"989753dd-f3a0-40e1-8c50-a00e702226eb","20221031","4700","교사부여"
"b810a363-bfcc-4b07-8630-84fa4850f343","20221031","1000","교사부여"
"2eb0a6f4-0974-45cc-84ec-b7c4bd0a897d","20221031","1000","교사부여"
"03486b69-acc7-4504-b0d4-db195221338c","20221031","2000","교사부여"
"0b8171c7-7867-46ff-96f0-cedd2ab9a0b7","20221031","905","교사부여"
"a3056bd4-5d6f-46c7-baaf-d18ebedd332a","20221031","1000","교사부여"
"f664b567-0d87-48ae-8deb-eacaafe9aacc","20221031","1000","교사부여"
"7752ef80-086c-4f0b-88d0-eae60f8c0da5","20221031","1000","교사부여"
"3adc33b6-b93d-4acc-af57-106fd90daebb","20221031","1000","친구추천"
"b794e69b-a310-49a9-a2e6-ee461d7b3834","20221031","1500","교사부여"
"4aa97371-dcb8-442c-a3ca-0069b2b97922","20221031","1000","회원가입 추천"
"e38d23f0-85f7-408c-8b42-050e59744c0b","20221031","1000","회원가입 추천"
"eedad6fb-c502-497a-9c65-06680f41d595","20221031","1000","친구추천 회원가입"
"776667cd-9ae2-4b30-9151-ddf9128e6273","20221031","1000","교사부여"
"5f944de9-534d-46fc-92a6-099c6325dd7a","20221031","1000","친구추천 회원가입"
"7ee043b0-007e-4fe2-bf88-0024d9e730bb","20221031","1000","친구추천"
"2be9371c-76af-404b-8258-08d5a85a4034","20221031","1000","친구추천"
"5f0ded65-25af-43cc-8f62-e2eeaafeb29b","20221031","1000","교사부여"
"30968122-3764-43e9-868d-136687d30d17","20221031","1000","친구추천"
"4e955da8-a0c9-4191-8958-12e38fa7397b","20221031","1000","친구추천 회원가입"
"89f1aeb9-573b-4382-87b3-fd04c0f5096c","20221031","1000","교사부여"
"e027e111-796b-451f-955b-1b57f3a370f9","20221031","1000","회원가입 추천"
"5cc5763c-aa32-4cca-adb0-1c2da26360c0","20221031","9000","프라임 존 환불"
"0990de05-f598-46d0-b1ba-1d3371d73c9e","20221031","1000","친구추천 회원가입"
"d2d38416-4f14-41e1-b691-1da2d69b41eb","20221031","1000","교사부여"
"e92b34cf-bcc6-4e1f-a56b-00005ab8ebff","20221031","1000","친구추천 회원가입"
"64a47446-c0bf-4a4e-95bc-0cdf54987edf","20221031","1000","회원가입 추천"
"64a47446-c0bf-4a4e-95bc-0cdf54987edf","20221031","1000","친구추천"
"c8d271d5-87cf-44fd-8de1-26786e4cfc33","20221031","1000","친구추천 회원가입"
"e14ec304-7cac-4459-a72a-2932d5e9c015","20221031","1000","친구추천 회원가입"
"3a112d72-ca7e-435b-b586-25c9a6a16a7d","20221031","1000","친구추천 회원가입"
"2e68058e-bc73-43a9-9fb2-0d53ba8bddd0","20221031","1000","친구추천"
"40e95769-f20c-4c13-88cb-2ab9bdf7d9bf","20221031","1000","친구추천"
"ebeeabb9-c1cb-4344-97e6-2eec05d3f9f1","20221031","1000","교사부여"
"05f084cf-6a93-4f36-9ca3-0f82ea74ca1a","20221031","1000","회원가입 추천"
"9a07b660-0731-420f-86fc-07a17f1442c6","20221031","1000","친구추천 회원가입"
"a85dfc64-c9af-4dd8-a52c-1e7cd15d2d66","20221031","1000","회원가입 추천"
"387fc921-d5d1-45de-9454-1e8a05d61140","20221031","1000","회원가입 추천"
"095878bf-ff1d-4f97-a488-209b0db42ad0","20221031","1000","친구추천"
"bfe02f2c-92e5-4120-99f9-05d7ff7ed39f","20221031","1000","친구추천 회원가입"
"29433255-ad7c-4b70-8fb5-30e7f8bd4a34","20221031","1000","친구추천 회원가입"
"e6d29337-91fb-4daa-993f-158720193df5","20221031","1000","친구추천"
"950d983c-59ae-4899-88d9-32f23a98d5ad","20221031","1000","회원가입 추천"
"f66fbf8d-a302-45f0-bfed-4816f61c7ab2","20221031","1000","친구추천"
"69a5cbc1-63ae-47d5-a9cf-3aaa1990b82f","20221031","1000","친구추천"
"8371ef43-60c0-4dd6-99ec-3717154b6085","20221031","1000","회원가입 추천"
"52985eb0-87a8-4d6b-8fad-394fdb33995f","20221031","1000","회원가입 추천"
"d19bc4ba-4f5f-4275-8738-39b8e65dc14c","20221031","1000","친구추천 회원가입"
"22d7a2ce-a002-4f64-8472-3f71e6a6229c","20221031","1000","친구추천 회원가입"
"a30bd1bb-02ef-4052-838a-3c7d737a2cbd","20221031","1000","친구추천 회원가입"
"ab273a79-4149-4baa-bff5-0f4c74a4d73c","20221031","1000","교사부여"
"7f60c15d-bd26-4bf7-abb7-3f1ead44d0ec","20221031","1000","회원가입 추천"
"a3a43392-8078-40f1-992f-3e075644d465","20221031","1000","친구추천 회원가입"
"541b9c2b-290b-4f1e-8486-3e693ab735f6","20221031","1000","친구추천"
"a7a21018-922d-4110-a8ef-189ea7cdbfd6","20221031","1000","친구추천"
"5269e9ab-9c24-4240-8dc7-1ba47ca4e1a5","20221031","1000","친구추천 회원가입"
"962274de-d7d5-4429-8ea1-1cec174abbd3","20221031","1000","교사부여"
"22c0ee0d-4bcd-4d8e-a238-46fd8f60d2aa","20221031","1000","회원가입 추천"
